date,open,high,low,close,volume
2024-11-13 09:15:00+05:30,23822.45,23841.4,23780.3,23841.4,0
2024-11-13 09:16:00+05:30,23840.05,23848.05,23821.25,23830.35,0
2024-11-13 09:17:00+05:30,23830.75,23851.95,23822.7,23832.55,0
2024-11-13 09:18:00+05:30,23830.4,23850.2,23830.1,23849.15,0
2024-11-13 09:19:00+05:30,23848.15,23862.55,23831.75,23831.75,0
2024-11-13 09:20:00+05:30,23831.35,23832.75,23808.75,23808.75,0
2024-11-13 09:21:00+05:30,23806.1,23828.05,23804.35,23826.25,0
2024-11-13 09:22:00+05:30,23826.7,23860.05,23825.7,23857.3,0
2024-11-13 09:23:00+05:30,23854.85,23868.0,23850.1,23864.9,0
2024-11-13 09:24:00+05:30,23867.35,23873.6,23856.45,23859.35,0
2024-11-13 09:25:00+05:30,23857.8,23865.45,23846.75,23847.05,0
2024-11-13 09:26:00+05:30,23846.45,23846.45,23830.9,23831.7,0
2024-11-13 09:27:00+05:30,23832.6,23845.15,23822.9,23822.9,0
2024-11-13 09:28:00+05:30,23823.35,23832.9,23819.4,23820.55,0
2024-11-13 09:29:00+05:30,23822.25,23825.2,23800.4,23800.4,0
2024-11-13 09:30:00+05:30,23801.75,23825.35,23797.3,23819.75,0
2024-11-13 09:31:00+05:30,23820.9,23857.5,23817.25,23853.25,0
2024-11-13 09:32:00+05:30,23852.2,23852.2,23826.1,23836.75,0
2024-11-13 09:33:00+05:30,23835.35,23837.25,23815.75,23821.7,0
2024-11-13 09:34:00+05:30,23821.45,23828.45,23783.45,23784.25,0
2024-11-13 09:35:00+05:30,23784.75,23808.5,23779.95,23799.0,0
2024-11-13 09:36:00+05:30,23799.1,23808.2,23785.9,23792.1,0
2024-11-13 09:37:00+05:30,23790.7,23803.9,23788.6,23791.5,0
2024-11-13 09:38:00+05:30,23792.45,23803.6,23791.6,23797.75,0
2024-11-13 09:39:00+05:30,23797.85,23798.5,23782.65,23784.25,0
2024-11-13 09:40:00+05:30,23783.9,23790.35,23781.1,23783.7,0
2024-11-13 09:41:00+05:30,23782.4,23793.8,23778.3,23786.95,0
2024-11-13 09:42:00+05:30,23787.3,23790.7,23776.9,23780.0,0
2024-11-13 09:43:00+05:30,23777.6,23781.15,23765.2,23766.1,0
2024-11-13 09:44:00+05:30,23765.85,23768.75,23753.55,23755.6,0
2024-11-13 09:45:00+05:30,23755.95,23761.55,23744.9,23751.95,0
2024-11-13 09:46:00+05:30,23752.0,23760.65,23742.2,23753.1,0
2024-11-13 09:47:00+05:30,23752.65,23752.65,23714.1,23718.15,0
2024-11-13 09:48:00+05:30,23719.2,23735.25,23709.25,23735.1,0
2024-11-13 09:49:00+05:30,23735.25,23735.25,23708.65,23722.65,0
2024-11-13 09:50:00+05:30,23722.1,23745.05,23720.05,23744.3,0
2024-11-13 09:51:00+05:30,23745.75,23773.1,23738.7,23773.1,0
2024-11-13 09:52:00+05:30,23773.2,23807.05,23773.2,23781.55,0
2024-11-13 09:53:00+05:30,23780.9,23786.75,23769.9,23770.0,0
2024-11-13 09:54:00+05:30,23770.25,23778.3,23760.75,23772.0,0
2024-11-13 09:55:00+05:30,23772.2,23786.35,23768.3,23768.3,0
2024-11-13 09:56:00+05:30,23769.55,23773.75,23764.45,23766.45,0
2024-11-13 09:57:00+05:30,23767.05,23778.2,23760.8,23772.0,0
2024-11-13 09:58:00+05:30,23772.7,23772.7,23757.0,23757.35,0
2024-11-13 09:59:00+05:30,23759.5,23793.9,23759.5,23793.9,0
2024-11-13 10:00:00+05:30,23792.55,23795.35,23779.4,23784.9,0
2024-11-13 10:01:00+05:30,23784.1,23793.9,23769.3,23770.7,0
2024-11-13 10:02:00+05:30,23770.2,23770.55,23760.45,23768.5,0
2024-11-13 10:03:00+05:30,23768.15,23768.15,23757.1,23765.55,0
2024-11-13 10:04:00+05:30,23765.45,23766.3,23742.0,23742.0,0
2024-11-13 10:05:00+05:30,23741.2,23749.6,23726.8,23727.1,0
2024-11-13 10:06:00+05:30,23726.75,23738.75,23721.15,23721.15,0
2024-11-13 10:07:00+05:30,23723.75,23725.35,23704.4,23710.45,0
2024-11-13 10:08:00+05:30,23712.6,23720.2,23712.05,23715.1,0
2024-11-13 10:09:00+05:30,23715.65,23721.05,23709.45,23718.2,0
