date,open,high,low,close,volume
2025-09-02 09:15:00+05:30,176.5,176.55,148.2,150.0,825
2025-09-02 09:16:00+05:30,150.0,151.85,147.95,149.8,1650
2025-09-02 09:17:00+05:30,149.8,153.7,149.8,152.65,1425
2025-09-02 09:18:00+05:30,152.65,156.6,152.4,153.35,2100
2025-09-02 09:19:00+05:30,153.35,153.35,151.8,152.35,225
2025-09-02 09:20:00+05:30,152.35,159.1,152.35,157.15,1800
2025-09-02 09:21:00+05:30,157.15,165.1,157.15,163.4,2025
2025-09-02 09:22:00+05:30,163.4,163.4,160.0,160.0,300
2025-09-02 09:23:00+05:30,160.0,163.3,160.0,160.0,825
2025-09-02 09:24:00+05:30,160.0,161.15,159.8,161.15,600
2025-09-02 09:25:00+05:30,161.15,161.95,158.05,158.05,600
2025-09-02 09:26:00+05:30,158.05,162.8,158.05,162.8,375
2025-09-02 09:27:00+05:30,162.8,167.7,158.0,159.55,1950
2025-09-02 09:28:00+05:30,159.55,160.4,155.8,160.05,750
2025-09-02 09:29:00+05:30,160.05,160.05,157.8,157.8,3225
2025-09-02 09:30:00+05:30,157.8,157.8,153.05,153.05,300
2025-09-02 09:31:00+05:30,153.05,153.05,150.2,151.05,675
2025-09-02 09:32:00+05:30,151.05,151.6,149.05,150.8,3000
2025-09-02 09:33:00+05:30,150.8,150.8,148.0,148.15,375
2025-09-02 09:34:00+05:30,148.15,149.25,148.0,148.0,825
2025-09-02 09:35:00+05:30,148.0,148.85,147.25,148.0,1875
2025-09-02 09:36:00+05:30,148.0,148.0,145.95,145.95,750
2025-09-02 09:37:00+05:30,145.95,145.95,145.0,145.4,750
2025-09-02 09:38:00+05:30,145.4,145.4,143.0,143.0,300
2025-09-02 09:39:00+05:30,143.0,143.7,143.0,143.65,375
2025-09-02 09:40:00+05:30,143.65,144.75,141.7,144.75,1800
2025-09-02 09:41:00+05:30,144.75,145.45,144.75,145.45,300
2025-09-02 09:42:00+05:30,145.45,147.7,145.15,145.15,975
2025-09-02 09:43:00+05:30,145.15,145.15,143.4,143.4,225
2025-09-02 09:44:00+05:30,143.4,143.45,141.8,141.8,300
2025-09-02 09:45:00+05:30,141.8,141.8,139.0,139.05,1125
2025-09-02 09:46:00+05:30,139.05,141.85,138.35,140.85,375
2025-09-02 09:47:00+05:30,140.85,141.1,139.95,139.95,1125
2025-09-02 09:48:00+05:30,139.95,139.95,138.4,139.3,750
2025-09-02 09:49:00+05:30,139.3,139.3,137.95,137.95,525
2025-09-02 09:50:00+05:30,137.95,138.35,136.0,136.95,2475
2025-09-02 09:51:00+05:30,136.95,137.75,135.0,135.0,2550
2025-09-02 09:52:00+05:30,135.0,135.0,133.05,133.65,675
2025-09-02 09:53:00+05:30,133.65,133.7,132.95,132.95,675
2025-09-02 09:54:00+05:30,132.95,133.4,132.1,132.1,975
2025-09-02 09:55:00+05:30,132.1,134.2,132.1,134.15,600
2025-09-02 09:56:00+05:30,134.15,134.15,132.2,132.2,450
2025-09-02 09:57:00+05:30,132.2,132.2,128.65,129.7,5475
2025-09-02 09:58:00+05:30,129.7,130.45,129.05,130.45,975
2025-09-02 09:59:00+05:30,130.45,130.45,129.65,129.65,150
2025-09-02 10:00:00+05:30,129.65,129.65,128.45,128.65,375
2025-09-02 10:01:00+05:30,128.65,129.0,127.65,127.65,450
2025-09-02 10:02:00+05:30,127.65,127.65,123.85,124.3,1275
2025-09-02 10:03:00+05:30,124.3,125.0,124.3,124.75,375
2025-09-02 10:04:00+05:30,124.75,124.75,122.8,122.8,1050
2025-09-02 10:05:00+05:30,122.8,124.0,122.05,124.0,450
2025-09-02 10:06:00+05:30,124.0,124.35,124.0,124.35,525
2025-09-02 10:07:00+05:30,124.35,124.35,122.7,123.1,825
2025-09-02 10:08:00+05:30,123.1,123.1,122.9,122.9,75
2025-09-02 10:09:00+05:30,122.9,124.4,121.5,124.4,1350
2025-09-02 10:10:00+05:30,124.4,126.25,124.3,125.9,1275
2025-09-02 10:11:00+05:30,125.9,125.9,124.45,125.0,375
2025-09-02 10:12:00+05:30,125.0,125.0,124.8,124.8,75
2025-09-02 10:13:00+05:30,124.8,127.0,124.8,127.0,225
2025-09-02 10:14:00+05:30,127.0,127.25,126.65,127.25,1275
2025-09-02 10:15:00+05:30,127.25,127.25,125.0,125.0,450
2025-09-02 10:16:00+05:30,125.0,127.45,125.0,127.45,150
2025-09-02 10:17:00+05:30,127.45,127.45,127.45,127.45,0
2025-09-02 10:18:00+05:30,127.45,128.1,127.45,128.1,75
2025-09-02 10:19:00+05:30,128.1,128.3,125.8,126.3,750
2025-09-02 10:20:00+05:30,126.3,126.3,125.0,125.05,600
2025-09-02 10:21:00+05:30,125.05,125.05,123.3,124.85,150
2025-09-02 10:22:00+05:30,124.85,129.3,124.85,128.8,3300
2025-09-02 10:23:00+05:30,128.8,128.8,128.8,128.8,0
2025-09-02 10:24:00+05:30,128.8,128.8,127.35,127.35,300
