date,open,high,low,close,volume
2025-09-08 09:15:00+05:30,134.2,136.25,115.1,119.75,242700
2025-09-08 09:16:00+05:30,119.75,126.4,116.45,124.45,177225
2025-09-08 09:17:00+05:30,124.45,125.95,120.95,125.4,75375
2025-09-08 09:18:00+05:30,125.0,130.5,124.5,127.75,101625
2025-09-08 09:19:00+05:30,127.75,131.9,126.1,129.9,86475
2025-09-08 09:20:00+05:30,130.4,135.0,129.6,130.5,100725
2025-09-08 09:21:00+05:30,129.8,131.55,122.75,123.25,84675
2025-09-08 09:22:00+05:30,123.25,131.45,120.2,131.0,68850
2025-09-08 09:23:00+05:30,131.0,137.3,131.0,135.1,118350
2025-09-08 09:24:00+05:30,135.1,140.0,134.9,137.55,89250
2025-09-08 09:25:00+05:30,137.55,138.45,132.45,133.05,66825
2025-09-08 09:26:00+05:30,133.05,134.1,128.65,128.75,64200
2025-09-08 09:27:00+05:30,128.75,132.8,127.1,129.7,76500
2025-09-08 09:28:00+05:30,129.6,130.85,121.0,122.4,86850
2025-09-08 09:29:00+05:30,122.4,127.75,120.25,127.15,48675
2025-09-08 09:30:00+05:30,127.15,129.5,118.5,118.9,87750
2025-09-08 09:31:00+05:30,118.9,119.8,114.55,115.0,80625
2025-09-08 09:32:00+05:30,115.0,115.75,112.35,115.5,70575
2025-09-08 09:33:00+05:30,115.5,116.15,110.85,111.65,63300
2025-09-08 09:34:00+05:30,111.65,112.35,110.1,110.2,81300
2025-09-08 09:35:00+05:30,110.2,111.45,108.4,110.3,69900
2025-09-08 09:36:00+05:30,110.3,110.7,108.05,108.05,43275
2025-09-08 09:37:00+05:30,108.05,108.5,104.3,107.05,71700
2025-09-08 09:38:00+05:30,107.15,111.45,107.15,109.1,76650
2025-09-08 09:39:00+05:30,109.1,110.5,106.6,106.85,37050
2025-09-08 09:40:00+05:30,106.85,106.85,102.0,102.3,62475
2025-09-08 09:41:00+05:30,102.3,105.55,102.3,105.3,41475
2025-09-08 09:42:00+05:30,105.3,109.1,105.3,109.0,50325
2025-09-08 09:43:00+05:30,109.0,111.0,108.2,110.4,55875
2025-09-08 09:44:00+05:30,110.4,111.05,107.8,107.8,64950
2025-09-08 09:45:00+05:30,107.8,108.4,105.5,106.4,28500
2025-09-08 09:46:00+05:30,106.4,110.4,105.55,109.4,43350
2025-09-08 09:47:00+05:30,109.4,110.5,107.85,110.1,33975
2025-09-08 09:48:00+05:30,110.1,110.7,108.0,108.4,17850
2025-09-08 09:49:00+05:30,108.4,109.75,107.8,107.8,22650
2025-09-08 09:50:00+05:30,107.8,112.2,107.75,111.95,52425
2025-09-08 09:51:00+05:30,112.15,112.4,107.2,108.65,53400
2025-09-08 09:52:00+05:30,108.65,110.55,108.3,109.35,16425
2025-09-08 09:53:00+05:30,109.35,113.4,109.1,112.5,26775
2025-09-08 09:54:00+05:30,112.5,115.7,111.55,114.45,64725
