date,open,high,low,close,volume
2025-04-23 09:15:00+05:30,24357.6,24359.3,24282.05,24291.8,0
2025-04-23 09:16:00+05:30,24288.05,24312.85,24288.05,24303.75,0
2025-04-23 09:17:00+05:30,24303.05,24323.1,24299.45,24321.35,0
2025-04-23 09:18:00+05:30,24320.45,24320.45,24311.8,24316.7,0
2025-04-23 09:19:00+05:30,24316.4,24316.4,24305.45,24313.5,0
2025-04-23 09:20:00+05:30,24312.85,24328.65,24308.75,24326.9,0
2025-04-23 09:21:00+05:30,24327.4,24339.05,24323.55,24336.45,0
2025-04-23 09:22:00+05:30,24337.35,24348.2,24335.1,24347.35,0
2025-04-23 09:23:00+05:30,24346.4,24351.3,24342.35,24348.4,0
2025-04-23 09:24:00+05:30,24349.0,24351.35,24345.25,24349.35,0
2025-04-23 09:25:00+05:30,24349.2,24354.3,24343.15,24343.25,0
2025-04-23 09:26:00+05:30,24343.55,24344.3,24333.4,24336.05,0
2025-04-23 09:27:00+05:30,24337.6,24349.65,24337.6,24339.0,0
2025-04-23 09:28:00+05:30,24339.05,24340.8,24329.5,24329.5,0
2025-04-23 09:29:00+05:30,24331.3,24332.8,24318.1,24319.1,0
2025-04-23 09:30:00+05:30,24317.6,24323.7,24295.55,24295.55,0
2025-04-23 09:31:00+05:30,24294.85,24316.35,24293.75,24316.35,0
2025-04-23 09:32:00+05:30,24316.9,24329.6,24314.25,24315.0,0
2025-04-23 09:33:00+05:30,24315.8,24315.8,24302.8,24303.25,0
2025-04-23 09:34:00+05:30,24304.2,24305.7,24275.5,24285.85,0
2025-04-23 09:35:00+05:30,24286.85,24286.85,24268.75,24270.55,0
2025-04-23 09:36:00+05:30,24270.55,24278.9,24265.55,24277.2,0
2025-04-23 09:37:00+05:30,24274.8,24280.05,24264.55,24275.75,0
2025-04-23 09:38:00+05:30,24275.15,24283.2,24266.0,24266.7,0
2025-04-23 09:39:00+05:30,24267.15,24278.45,24266.7,24274.6,0
2025-04-23 09:40:00+05:30,24275.45,24291.15,24270.25,24287.3,0
