date,open,high,low,close,volume
2025-08-26 09:15:00+05:30,370.0,370.0,370.0,370.0,0
2025-08-26 09:16:00+05:30,370.0,370.0,350.0,350.0,150
2025-08-26 09:17:00+05:30,350.0,350.0,340.0,340.0,300
2025-08-26 09:18:00+05:30,340.0,340.0,339.55,339.55,75
2025-08-26 09:19:00+05:30,339.55,339.55,331.75,331.75,75
2025-08-26 09:20:00+05:30,331.75,331.75,320.0,322.45,525
2025-08-26 09:21:00+05:30,322.45,322.7,314.65,314.65,900
2025-08-26 09:22:00+05:30,314.65,314.65,303.0,303.0,375
2025-08-26 09:23:00+05:30,303.0,308.0,300.0,303.2,525
2025-08-26 09:24:00+05:30,303.2,306.9,300.0,306.9,1275
2025-08-26 09:25:00+05:30,306.9,306.9,301.5,302.4,525
2025-08-26 09:26:00+05:30,302.4,302.55,302.4,302.55,150
2025-08-26 09:27:00+05:30,302.55,305.2,301.0,301.0,450
2025-08-26 09:28:00+05:30,301.0,301.4,301.0,301.4,75
2025-08-26 09:29:00+05:30,301.4,306.35,301.4,304.0,300
2025-08-26 09:30:00+05:30,304.0,304.0,300.0,300.0,525
2025-08-26 09:31:00+05:30,300.0,300.0,296.85,296.85,525
2025-08-26 09:32:00+05:30,296.85,303.7,296.85,303.7,150
2025-08-26 09:33:00+05:30,303.7,303.7,299.8,299.8,375
2025-08-26 09:34:00+05:30,299.8,299.8,299.25,299.25,75
2025-08-26 09:35:00+05:30,299.25,299.25,296.0,296.0,225
2025-08-26 09:36:00+05:30,296.0,296.0,293.0,293.05,375
2025-08-26 09:37:00+05:30,290.0,290.0,284.25,285.9,900
2025-08-26 09:38:00+05:30,285.9,286.4,282.15,282.25,525
2025-08-26 09:39:00+05:30,282.25,282.25,282.25,282.25,0
2025-08-26 09:40:00+05:30,282.25,282.25,282.25,282.25,0
2025-08-26 09:41:00+05:30,282.25,294.95,282.25,291.25,600
2025-08-26 09:42:00+05:30,291.25,292.7,291.25,291.25,300
2025-08-26 09:43:00+05:30,291.25,291.25,291.25,291.25,0
2025-08-26 09:44:00+05:30,291.25,291.25,283.3,285.3,300
2025-08-26 09:45:00+05:30,285.3,285.3,285.3,285.3,0
2025-08-26 09:46:00+05:30,285.3,285.3,285.3,285.3,0
2025-08-26 09:47:00+05:30,285.3,293.9,285.3,293.9,450
2025-08-26 09:48:00+05:30,293.9,293.9,293.9,293.9,0
2025-08-26 09:49:00+05:30,293.9,293.9,290.0,290.0,375
2025-08-26 09:50:00+05:30,290.0,294.75,290.0,291.4,375
2025-08-26 09:51:00+05:30,291.4,291.4,290.0,290.0,600
2025-08-26 09:52:00+05:30,290.0,296.7,290.0,296.7,225
2025-08-26 09:53:00+05:30,296.7,296.7,296.7,296.7,0
2025-08-26 09:54:00+05:30,296.7,296.7,294.95,295.0,150
2025-08-26 09:55:00+05:30,295.0,295.0,295.0,295.0,3375
2025-08-26 09:56:00+05:30,295.0,295.0,295.0,295.0,0
2025-08-26 09:57:00+05:30,295.0,295.7,295.0,295.7,75
2025-08-26 09:58:00+05:30,295.7,295.7,295.0,295.0,150
2025-08-26 09:59:00+05:30,295.0,296.0,295.0,296.0,75
2025-08-26 10:00:00+05:30,296.0,296.0,294.0,294.0,150
2025-08-26 10:01:00+05:30,294.0,294.0,294.0,294.0,225
2025-08-26 10:02:00+05:30,294.0,295.7,294.0,295.7,75
2025-08-26 10:03:00+05:30,293.75,296.9,293.55,296.9,300
2025-08-26 10:04:00+05:30,296.9,296.9,296.9,296.9,75
2025-08-26 10:05:00+05:30,296.9,299.1,295.0,295.0,150
2025-08-26 10:06:00+05:30,295.0,296.65,295.0,296.65,75
2025-08-26 10:07:00+05:30,296.65,297.0,296.65,297.0,75
2025-08-26 10:08:00+05:30,297.0,297.0,297.0,297.0,0
2025-08-26 10:09:00+05:30,297.0,298.2,297.0,297.0,300
2025-08-26 10:10:00+05:30,297.0,297.0,297.0,297.0,150
2025-08-26 10:11:00+05:30,297.0,298.6,297.0,298.0,300
2025-08-26 10:12:00+05:30,298.0,299.6,297.0,297.0,150
2025-08-26 10:13:00+05:30,297.0,297.0,295.85,295.85,225
2025-08-26 10:14:00+05:30,295.85,295.85,293.0,293.0,75
2025-08-26 10:15:00+05:30,293.0,294.35,289.0,289.75,675
2025-08-26 10:16:00+05:30,289.75,290.0,287.0,290.0,3525
2025-08-26 10:17:00+05:30,290.0,291.25,290.0,291.25,75
2025-08-26 10:18:00+05:30,291.25,291.25,291.25,291.25,0
2025-08-26 10:19:00+05:30,291.25,299.0,291.25,299.0,75
2025-08-26 10:20:00+05:30,299.0,299.0,293.0,298.85,1725
2025-08-26 10:21:00+05:30,298.85,298.85,295.7,297.6,525
2025-08-26 10:22:00+05:30,297.6,299.5,297.6,299.5,150
2025-08-26 10:23:00+05:30,299.5,299.5,298.3,298.3,150
2025-08-26 10:24:00+05:30,298.3,298.3,298.3,298.3,0
2025-08-26 10:25:00+05:30,298.3,298.3,298.0,298.0,375
2025-08-26 10:26:00+05:30,298.0,299.4,298.0,299.4,75
2025-08-26 10:27:00+05:30,299.4,299.4,291.95,293.05,300
2025-08-26 10:28:00+05:30,293.05,293.05,291.25,291.25,75
2025-08-26 10:29:00+05:30,291.25,291.9,291.25,291.9,150
2025-08-26 10:30:00+05:30,291.9,294.0,291.9,294.0,375
2025-08-26 10:31:00+05:30,294.0,294.0,290.85,290.85,225
2025-08-26 10:32:00+05:30,290.85,290.85,290.85,290.85,0
2025-08-26 10:33:00+05:30,290.85,292.15,290.0,292.15,600
2025-08-26 10:34:00+05:30,292.15,292.15,288.15,288.15,150
2025-08-26 10:35:00+05:30,288.15,291.45,288.15,289.05,825
2025-08-26 10:36:00+05:30,289.05,289.05,289.05,289.05,0
2025-08-26 10:37:00+05:30,289.05,289.05,289.05,289.05,0
2025-08-26 10:38:00+05:30,289.05,289.05,289.05,289.05,0
2025-08-26 10:39:00+05:30,289.05,289.05,289.05,289.05,75
2025-08-26 10:40:00+05:30,289.05,289.05,289.05,289.05,0
2025-08-26 10:41:00+05:30,289.05,289.05,286.0,286.0,75
2025-08-26 10:42:00+05:30,286.0,288.4,286.0,288.4,75
2025-08-26 10:43:00+05:30,288.4,288.4,288.4,288.4,0
2025-08-26 10:44:00+05:30,288.4,288.4,285.5,285.5,150
2025-08-26 10:45:00+05:30,285.5,287.6,285.0,285.0,225
2025-08-26 10:46:00+05:30,285.0,285.0,282.7,282.7,225
2025-08-26 10:47:00+05:30,282.7,282.7,282.7,282.7,0
2025-08-26 10:48:00+05:30,282.7,285.9,282.7,285.9,75
2025-08-26 10:49:00+05:30,285.9,285.9,281.9,281.9,525
2025-08-26 10:50:00+05:30,283.5,283.5,283.5,283.5,0
2025-08-26 10:51:00+05:30,283.5,283.5,282.95,282.95,75
2025-08-26 10:52:00+05:30,282.95,282.95,282.95,282.95,0
2025-08-26 10:53:00+05:30,282.95,282.95,282.95,282.95,0
2025-08-26 10:54:00+05:30,282.95,282.95,282.95,282.95,0
2025-08-26 10:55:00+05:30,282.95,287.7,282.95,287.7,75
2025-08-26 10:56:00+05:30,287.7,287.7,286.0,286.0,75
2025-08-26 10:57:00+05:30,286.0,286.0,286.0,286.0,150
2025-08-26 10:58:00+05:30,286.0,289.95,286.0,289.95,75
2025-08-26 10:59:00+05:30,289.95,290.9,289.95,290.9,225
2025-08-26 11:00:00+05:30,290.9,293.35,290.9,293.35,225
2025-08-26 11:01:00+05:30,293.35,295.0,293.35,295.0,225
2025-08-26 11:02:00+05:30,295.0,300.0,295.0,298.0,600
2025-08-26 11:03:00+05:30,298.0,299.0,296.2,296.2,300
2025-08-26 11:04:00+05:30,296.2,299.0,296.2,299.0,75
2025-08-26 11:05:00+05:30,299.0,299.0,299.0,299.0,0
2025-08-26 11:06:00+05:30,299.0,299.0,296.25,296.25,150
2025-08-26 11:07:00+05:30,296.25,296.25,296.25,296.25,0
2025-08-26 11:08:00+05:30,296.25,296.25,296.25,296.25,0
2025-08-26 11:09:00+05:30,296.25,296.25,292.0,292.0,150
2025-08-26 11:10:00+05:30,292.0,293.5,292.0,293.5,150
2025-08-26 11:11:00+05:30,293.5,293.5,293.5,293.5,0
2025-08-26 11:12:00+05:30,293.5,293.5,293.5,293.5,0
2025-08-26 11:13:00+05:30,293.5,295.0,293.5,295.0,75
2025-08-26 11:14:00+05:30,295.0,295.0,295.0,295.0,0
2025-08-26 11:15:00+05:30,295.0,295.0,295.0,295.0,0
2025-08-26 11:16:00+05:30,295.0,300.0,295.0,300.0,450
2025-08-26 11:17:00+05:30,300.0,300.0,297.65,297.65,225
2025-08-26 11:18:00+05:30,297.65,297.65,297.65,297.65,0
2025-08-26 11:19:00+05:30,297.65,303.25,297.65,303.25,900
2025-08-26 11:20:00+05:30,303.25,303.25,303.25,303.25,225
2025-08-26 11:21:00+05:30,303.25,304.0,301.8,304.0,225
2025-08-26 11:22:00+05:30,304.0,304.0,301.75,301.75,75
2025-08-26 11:23:00+05:30,301.75,301.75,299.95,300.75,300
2025-08-26 11:24:00+05:30,300.75,300.75,300.75,300.75,0
2025-08-26 11:25:00+05:30,300.75,300.75,300.75,300.75,0
2025-08-26 11:26:00+05:30,300.75,300.75,300.75,300.75,0
2025-08-26 11:27:00+05:30,300.75,300.75,300.75,300.75,0
2025-08-26 11:28:00+05:30,300.75,300.75,300.75,300.75,0
2025-08-26 11:29:00+05:30,300.75,309.05,300.75,305.3,900
2025-08-26 11:30:00+05:30,305.3,307.0,305.3,307.0,300
2025-08-26 11:31:00+05:30,307.0,307.45,307.0,307.45,75
2025-08-26 11:32:00+05:30,307.45,307.45,303.95,303.95,75
2025-08-26 11:33:00+05:30,303.95,305.7,303.95,305.7,150
2025-08-26 11:34:00+05:30,305.7,305.7,305.7,305.7,0
2025-08-26 11:35:00+05:30,305.7,305.7,304.05,304.05,150
2025-08-26 11:36:00+05:30,304.05,304.05,304.05,304.05,0
2025-08-26 11:37:00+05:30,304.05,304.05,303.0,303.0,75
2025-08-26 11:38:00+05:30,303.0,303.0,298.2,298.2,525
2025-08-26 11:39:00+05:30,298.2,298.2,295.0,295.0,525
2025-08-26 11:40:00+05:30,295.0,297.15,295.0,297.15,75
2025-08-26 11:41:00+05:30,297.15,297.15,297.15,297.15,0
2025-08-26 11:42:00+05:30,297.15,297.15,291.15,291.15,150
2025-08-26 11:43:00+05:30,292.0,293.2,292.0,293.2,450
2025-08-26 11:44:00+05:30,293.2,294.65,293.2,294.65,75
2025-08-26 11:45:00+05:30,294.65,294.65,294.65,294.65,0
2025-08-26 11:46:00+05:30,294.65,294.65,294.65,294.65,0
2025-08-26 11:47:00+05:30,294.65,297.8,294.65,297.8,150
2025-08-26 11:48:00+05:30,297.8,297.8,296.0,296.0,225
2025-08-26 11:49:00+05:30,296.0,296.0,296.0,296.0,0
2025-08-26 11:50:00+05:30,296.0,296.0,294.0,294.0,0
2025-08-26 11:51:00+05:30,294.0,294.0,293.55,293.55,75
2025-08-26 11:52:00+05:30,293.55,293.55,293.55,293.55,0
2025-08-26 11:53:00+05:30,293.55,293.55,293.55,293.55,300
2025-08-26 11:54:00+05:30,293.55,293.55,293.55,293.55,0
2025-08-26 11:55:00+05:30,293.55,293.55,293.55,293.55,0
2025-08-26 11:56:00+05:30,293.55,293.55,293.55,293.55,0
2025-08-26 11:57:00+05:30,293.55,293.55,293.55,293.55,0
2025-08-26 11:58:00+05:30,293.55,293.55,291.0,291.0,75
2025-08-26 11:59:00+05:30,291.0,292.9,291.0,292.9,225
2025-08-26 12:00:00+05:30,292.9,292.9,292.9,292.9,0
2025-08-26 12:01:00+05:30,292.9,292.9,292.9,292.9,0
