date,open,high,low,close,volume
2025-09-04 09:15:00+05:30,120.0,172.4,120.0,165.3,74250
2025-09-04 09:16:00+05:30,165.3,165.55,156.05,164.05,31650
2025-09-04 09:17:00+05:30,164.05,168.7,159.5,164.35,32850
2025-09-04 09:18:00+05:30,164.35,168.7,156.8,157.9,42525
2025-09-04 09:19:00+05:30,157.9,162.75,156.7,162.45,40650
2025-09-04 09:20:00+05:30,162.45,166.35,161.85,164.3,58725
2025-09-04 09:21:00+05:30,164.3,170.0,162.35,170.0,19350
2025-09-04 09:22:00+05:30,170.0,170.0,158.85,160.2,25725
2025-09-04 09:23:00+05:30,160.2,161.0,155.0,158.2,14250
2025-09-04 09:24:00+05:30,158.2,159.7,154.45,157.5,18675
2025-09-04 09:25:00+05:30,157.5,162.95,156.1,160.1,17625
2025-09-04 09:26:00+05:30,160.1,162.3,153.65,155.3,20325
2025-09-04 09:27:00+05:30,155.3,156.75,150.4,151.55,22425
2025-09-04 09:28:00+05:30,151.55,151.6,143.25,143.25,39600
2025-09-04 09:29:00+05:30,143.45,145.55,141.85,143.05,34050
2025-09-04 09:30:00+05:30,143.05,143.05,138.9,138.9,17475
2025-09-04 09:31:00+05:30,138.9,138.9,135.45,135.5,10425
2025-09-04 09:32:00+05:30,135.5,137.25,134.0,134.7,14625
2025-09-04 09:33:00+05:30,135.1,135.9,132.3,132.95,21600
2025-09-04 09:34:00+05:30,132.95,133.35,127.6,127.75,43350
2025-09-04 09:35:00+05:30,128.05,131.2,127.4,129.9,32400
2025-09-04 09:36:00+05:30,129.9,134.8,129.4,132.65,50775
2025-09-04 09:37:00+05:30,133.0,136.2,132.7,134.65,25575
2025-09-04 09:38:00+05:30,134.65,138.35,134.65,137.5,10650
2025-09-04 09:39:00+05:30,137.5,146.4,137.45,140.5,35625
2025-09-04 09:40:00+05:30,140.5,141.0,134.4,136.95,22950
2025-09-04 09:41:00+05:30,136.95,139.1,135.65,137.05,14700
2025-09-04 09:42:00+05:30,137.05,147.5,136.7,147.5,21375
2025-09-04 09:43:00+05:30,147.5,148.8,143.9,144.75,23475
2025-09-04 09:44:00+05:30,144.75,150.1,144.2,150.1,11475
2025-09-04 09:45:00+05:30,150.1,153.0,143.6,145.6,19725
2025-09-04 09:46:00+05:30,145.6,146.4,142.0,144.2,10800
2025-09-04 09:47:00+05:30,144.2,145.4,137.8,138.4,9150
2025-09-04 09:48:00+05:30,138.4,144.6,137.7,142.55,10200
2025-09-04 09:49:00+05:30,142.55,143.05,137.1,138.1,21900
2025-09-04 09:50:00+05:30,138.1,139.55,136.05,137.45,17850
2025-09-04 09:51:00+05:30,137.45,141.1,136.6,140.85,22125
