date,open,high,low,close,volume
2025-07-30 09:15:00+05:30,24890.4,24892.05,24826.35,24833.05,0
2025-07-30 09:16:00+05:30,24831.1,24841.25,24813.9,24841.15,0
2025-07-30 09:17:00+05:30,24839.65,24858.55,24838.15,24852.65,0
2025-07-30 09:18:00+05:30,24852.75,24862.05,24842.75,24862.05,0
2025-07-30 09:19:00+05:30,24862.9,24869.25,24858.95,24862.45,0
2025-07-30 09:20:00+05:30,24862.0,24865.05,24853.0,24853.0,0
2025-07-30 09:21:00+05:30,24854.2,24854.2,24840.65,24848.35,0
2025-07-30 09:22:00+05:30,24848.25,24848.95,24841.85,24843.4,0
2025-07-30 09:23:00+05:30,24844.6,24847.05,24836.25,24845.55,0
2025-07-30 09:24:00+05:30,24845.0,24846.55,24838.6,24840.9,0
2025-07-30 09:25:00+05:30,24840.5,24840.5,24825.55,24827.5,0
2025-07-30 09:26:00+05:30,24827.35,24833.1,24825.75,24827.0,0
2025-07-30 09:27:00+05:30,24827.55,24833.85,24824.95,24830.45,0
2025-07-30 09:28:00+05:30,24831.0,24831.05,24824.0,24830.5,0
2025-07-30 09:29:00+05:30,24831.0,24834.2,24824.45,24833.2,0
2025-07-30 09:30:00+05:30,24832.65,24859.15,24831.95,24851.95,0
2025-07-30 09:31:00+05:30,24851.8,24852.2,24833.1,24837.65,0
2025-07-30 09:32:00+05:30,24837.15,24845.8,24834.7,24844.75,0
2025-07-30 09:33:00+05:30,24844.55,24863.35,24843.75,24861.85,0
2025-07-30 09:34:00+05:30,24862.25,24869.95,24861.35,24867.45,0
2025-07-30 09:35:00+05:30,24867.1,24867.1,24860.05,24860.05,0
2025-07-30 09:36:00+05:30,24860.3,24874.85,24857.8,24873.65,0
2025-07-30 09:37:00+05:30,24873.55,24879.95,24871.65,24879.95,0
2025-07-30 09:38:00+05:30,24879.0,24879.65,24865.9,24866.95,0
2025-07-30 09:39:00+05:30,24865.95,24873.75,24865.9,24868.4,0
2025-07-30 09:40:00+05:30,24868.8,24869.0,24860.15,24861.65,0
2025-07-30 09:41:00+05:30,24861.6,24863.95,24860.4,24861.75,0
2025-07-30 09:42:00+05:30,24862.5,24874.2,24861.55,24872.7,0
2025-07-30 09:43:00+05:30,24872.25,24874.45,24866.95,24866.95,0
2025-07-30 09:44:00+05:30,24866.95,24877.6,24866.95,24877.2,0
2025-07-30 09:45:00+05:30,24876.65,24877.05,24860.95,24861.05,0
2025-07-30 09:46:00+05:30,24861.45,24861.45,24854.5,24858.9,0
2025-07-30 09:47:00+05:30,24858.45,24859.1,24841.35,24842.2,0
2025-07-30 09:48:00+05:30,24843.45,24843.95,24833.7,24836.2,0
2025-07-30 09:49:00+05:30,24835.9,24837.8,24832.45,24832.45,0
2025-07-30 09:50:00+05:30,24832.9,24833.2,24826.2,24830.3,0
2025-07-30 09:51:00+05:30,24830.6,24833.15,24828.0,24830.9,0
2025-07-30 09:52:00+05:30,24831.05,24831.25,24822.7,24822.7,0
2025-07-30 09:53:00+05:30,24822.9,24822.9,24818.15,24820.55,0
2025-07-30 09:54:00+05:30,24820.5,24820.5,24814.95,24816.4,0
2025-07-30 09:55:00+05:30,24816.85,24837.4,24816.45,24836.7,0
2025-07-30 09:56:00+05:30,24837.0,24842.2,24837.0,24841.8,0
2025-07-30 09:57:00+05:30,24841.8,24856.4,24841.55,24853.15,0
2025-07-30 09:58:00+05:30,24853.0,24853.0,24839.1,24840.1,0
2025-07-30 09:59:00+05:30,24840.05,24842.7,24836.95,24839.35,0
2025-07-30 10:00:00+05:30,24839.35,24840.55,24830.65,24835.25,0
2025-07-30 10:01:00+05:30,24836.85,24841.35,24836.25,24837.95,0
2025-07-30 10:02:00+05:30,24837.85,24838.55,24832.65,24837.65,0
2025-07-30 10:03:00+05:30,24837.7,24844.1,24836.25,24843.75,0
2025-07-30 10:04:00+05:30,24843.65,24843.65,24836.7,24839.75,0
2025-07-30 10:05:00+05:30,24839.65,24845.4,24839.2,24843.55,0
2025-07-30 10:06:00+05:30,24843.5,24847.6,24842.25,24845.65,0
2025-07-30 10:07:00+05:30,24844.95,24846.6,24836.2,24839.25,0
2025-07-30 10:08:00+05:30,24838.9,24843.75,24837.2,24843.35,0
2025-07-30 10:09:00+05:30,24843.25,24843.25,24834.85,24839.1,0
2025-07-30 10:10:00+05:30,24838.7,24842.85,24836.05,24837.25,0
2025-07-30 10:11:00+05:30,24838.15,24838.9,24834.3,24835.6,0
2025-07-30 10:12:00+05:30,24835.65,24844.25,24835.65,24844.25,0
2025-07-30 10:13:00+05:30,24844.7,24848.55,24840.75,24840.75,0
2025-07-30 10:14:00+05:30,24842.05,24844.15,24837.35,24843.05,0
2025-07-30 10:15:00+05:30,24843.45,24846.2,24840.25,24840.45,0
2025-07-30 10:16:00+05:30,24840.0,24845.7,24837.05,24845.7,0
2025-07-30 10:17:00+05:30,24846.3,24851.85,24846.15,24850.0,0
2025-07-30 10:18:00+05:30,24849.95,24856.25,24849.7,24855.2,0
2025-07-30 10:19:00+05:30,24856.35,24858.75,24853.95,24854.7,0
2025-07-30 10:20:00+05:30,24854.85,24858.15,24851.65,24851.65,0
2025-07-30 10:21:00+05:30,24853.35,24857.2,24852.0,24853.4,0
2025-07-30 10:22:00+05:30,24853.45,24854.25,24841.7,24842.0,0
2025-07-30 10:23:00+05:30,24842.3,24842.3,24837.45,24837.9,0
2025-07-30 10:24:00+05:30,24838.35,24838.35,24833.6,24836.6,0
2025-07-30 10:25:00+05:30,24836.15,24837.25,24831.65,24832.4,0
2025-07-30 10:26:00+05:30,24832.6,24834.2,24823.35,24823.35,0
2025-07-30 10:27:00+05:30,24823.5,24825.85,24820.9,24821.65,0
2025-07-30 10:28:00+05:30,24822.0,24823.45,24810.4,24813.0,0
2025-07-30 10:29:00+05:30,24813.3,24817.7,24810.15,24810.95,0
2025-07-30 10:30:00+05:30,24810.95,24814.35,24807.55,24813.6,0
2025-07-30 10:31:00+05:30,24813.7,24821.1,24812.35,24818.95,0
