date,open,high,low,close,volume
2025-09-08 09:15:00+05:30,163.25,178.65,162.4,167.8,254550
2025-09-08 09:16:00+05:30,167.8,170.95,165.4,167.1,162375
2025-09-08 09:17:00+05:30,167.1,170.55,165.0,165.0,93000
2025-09-08 09:18:00+05:30,166.35,167.0,160.6,163.25,69075
2025-09-08 09:19:00+05:30,163.25,164.9,159.0,161.95,93975
2025-09-08 09:20:00+05:30,161.35,163.15,157.75,163.15,95475
2025-09-08 09:21:00+05:30,163.55,167.6,161.55,166.9,93675
2025-09-08 09:22:00+05:30,166.9,170.45,158.45,158.45,108225
2025-09-08 09:23:00+05:30,158.45,159.0,153.35,157.0,81075
2025-09-08 09:24:00+05:30,157.0,157.0,152.05,155.2,78825
2025-09-08 09:25:00+05:30,155.2,158.6,153.45,158.05,83475
2025-09-08 09:26:00+05:30,158.05,162.0,157.15,161.6,67350
2025-09-08 09:27:00+05:30,161.6,163.8,157.1,160.75,66075
2025-09-08 09:28:00+05:30,160.75,168.85,159.4,166.45,85575
2025-09-08 09:29:00+05:30,166.45,169.55,161.4,162.25,57750
2025-09-08 09:30:00+05:30,162.25,172.0,159.45,171.55,70200
2025-09-08 09:31:00+05:30,171.55,176.15,170.1,176.0,141900
2025-09-08 09:32:00+05:30,176.0,179.2,173.9,173.9,126075
2025-09-08 09:33:00+05:30,173.9,179.5,173.35,179.05,67800
2025-09-08 09:34:00+05:30,179.05,180.0,176.65,179.95,83625
2025-09-08 09:35:00+05:30,179.95,182.75,177.9,178.8,108225
2025-09-08 09:36:00+05:30,178.8,181.7,177.5,181.65,69825
2025-09-08 09:37:00+05:30,181.65,189.0,181.05,183.9,124200
2025-09-08 09:38:00+05:30,183.0,183.0,177.0,182.4,82725
2025-09-08 09:39:00+05:30,181.9,186.0,180.3,185.6,47325
2025-09-08 09:40:00+05:30,185.6,191.55,185.6,191.55,96975
2025-09-08 09:41:00+05:30,191.05,191.85,186.35,186.65,66525
2025-09-08 09:42:00+05:30,186.65,186.65,180.5,180.5,53100
2025-09-08 09:43:00+05:30,180.5,182.0,177.65,180.35,60225
2025-09-08 09:44:00+05:30,180.35,184.6,179.1,183.65,52425
2025-09-08 09:45:00+05:30,183.65,188.0,183.0,186.95,37425
2025-09-08 09:46:00+05:30,186.95,188.9,181.15,183.0,39600
2025-09-08 09:47:00+05:30,183.0,185.45,181.1,182.4,22125
2025-09-08 09:48:00+05:30,182.4,185.45,180.65,185.1,21750
2025-09-08 09:49:00+05:30,185.1,185.1,182.25,184.5,17625
2025-09-08 09:50:00+05:30,184.5,184.85,178.25,178.25,39675
2025-09-08 09:51:00+05:30,178.25,186.2,178.2,183.4,50400
2025-09-08 09:52:00+05:30,183.4,185.55,181.2,183.1,22275
2025-09-08 09:53:00+05:30,183.1,183.6,176.55,178.2,32400
2025-09-08 09:54:00+05:30,178.2,179.45,173.75,174.65,47475
2025-09-08 09:55:00+05:30,175.3,177.45,169.5,172.9,53025
2025-09-08 09:56:00+05:30,172.9,175.45,171.4,174.15,23775
2025-09-08 09:57:00+05:30,174.15,177.15,174.0,175.2,37200
2025-09-08 09:58:00+05:30,175.2,181.25,175.2,176.9,53250
2025-09-08 09:59:00+05:30,176.9,177.4,171.45,173.4,48825
