date,open,high,low,close,volume
2025-09-10 09:15:00+05:30,140.0,145.0,127.0,129.05,2918175
2025-09-10 09:16:00+05:30,128.85,128.85,121.0,121.0,2083425
2025-09-10 09:17:00+05:30,120.5,124.85,119.0,123.75,1796325
2025-09-10 09:18:00+05:30,123.75,123.75,118.0,123.15,1765800
2025-09-10 09:19:00+05:30,123.15,126.7,120.75,126.4,1837425
2025-09-10 09:20:00+05:30,126.4,126.4,122.25,123.05,1348950
2025-09-10 09:21:00+05:30,123.05,126.75,122.75,125.0,1223850
2025-09-10 09:22:00+05:30,125.0,125.35,117.65,118.65,1524150
2025-09-10 09:23:00+05:30,118.65,118.65,115.4,118.0,1431525
2025-09-10 09:24:00+05:30,118.0,123.55,117.9,122.5,1351725
2025-09-10 09:25:00+05:30,122.5,124.95,122.0,123.25,1235325
2025-09-10 09:26:00+05:30,123.25,123.95,116.1,116.7,1335600
2025-09-10 09:27:00+05:30,116.7,117.1,114.0,114.3,1415250
2025-09-10 09:28:00+05:30,114.3,114.8,111.0,112.6,1451925
2025-09-10 09:29:00+05:30,112.6,112.6,109.0,110.0,1412850
2025-09-10 09:30:00+05:30,110.0,113.75,108.7,113.0,1886325
2025-09-10 09:31:00+05:30,113.0,114.4,111.3,112.75,901500
2025-09-10 09:32:00+05:30,112.75,112.8,109.8,112.2,743550
2025-09-10 09:33:00+05:30,112.2,112.95,109.2,110.15,843225
2025-09-10 09:34:00+05:30,110.4,111.9,109.0,109.25,668400
2025-09-10 09:35:00+05:30,109.0,110.8,106.85,110.6,1572525
2025-09-10 09:36:00+05:30,110.6,110.65,108.1,108.7,912525
2025-09-10 09:37:00+05:30,108.85,109.4,107.0,107.5,938925
2025-09-10 09:38:00+05:30,107.5,107.5,103.85,105.5,1574100
2025-09-10 09:39:00+05:30,105.5,107.1,104.85,106.5,999450
2025-09-10 09:40:00+05:30,106.5,108.55,105.2,105.4,901650
2025-09-10 09:41:00+05:30,105.4,107.9,104.55,104.95,953100
2025-09-10 09:42:00+05:30,104.95,105.8,103.25,105.8,1037850
2025-09-10 09:43:00+05:30,105.8,105.8,103.0,103.55,889950
2025-09-10 09:44:00+05:30,103.5,104.25,102.0,103.35,1074825
2025-09-10 09:45:00+05:30,103.25,104.75,101.7,102.15,1220250
2025-09-10 09:46:00+05:30,102.15,104.05,100.6,103.85,1304850
2025-09-10 09:47:00+05:30,103.85,107.3,103.35,105.85,2464875
